session_id,job_id,action
1886,443,view
1887,4584,view
1888,624,view
1889,1723,view
1890,935,apply
1891,326,apply
1892,2805,apply
1893,6848,apply
1894,6172,apply
1895,6781,apply
1896,996,apply
1897,6582,apply
1898,2046,view
1899,1364,apply
1900,4421,view
1901,351,view
1902,832,view
1903,2365,apply
1904,4126,apply
1905,2891,apply
1906,1399,apply
1907,2099,view
1908,689,apply
1909,1947,apply
1910,1418,apply
1911,1943,apply
1912,889,apply
1913,1985,view
1914,1973,view
1915,6541,view
1916,314,view
1917,311,view
1918,6543,apply
1919,6352,apply
1920,1675,apply
1921,5895,apply
1922,911,apply
1923,5983,view
1924,1620,apply
1925,441,apply
1926,4952,view
1927,1242,view
1928,1452,view
1929,1579,apply
1930,1066,view
1931,353,view
1932,1887,view
1933,1765,apply
1934,1336,view
1935,1160,view
1936,701,view
1937,155,apply
1938,984,view
1939,3745,view
1940,1042,apply
1941,1505,view
1942,313,apply
1943,304,apply
1944,2497,apply
1945,412,apply
1946,1242,apply
1947,2767,view
1948,687,apply
1949,2723,view
1950,340,view
1951,2875,apply
1952,1195,view
1953,2754,view
1954,1663,view
1955,311,view
1956,321,apply
1957,438,apply
1958,1398,view
1959,495,view
1960,619,view
1961,365,view
1962,123,view
1963,2279,apply
1964,523,apply
1965,971,apply
1966,2336,apply
1967,2894,view
1968,2945,view
1969,1971,view
1970,1442,apply
1971,60,apply
1972,702,apply
1973,1281,view
1974,3107,apply
1975,3104,apply
1976,2083,apply
1977,3067,view
1978,316,view
1979,6363,view
1980,1620,view
1981,452,view
1982,495,view
1983,457,view
1984,312,apply
1985,5880,apply
1986,5740,apply
1987,1028,view
1988,1131,view
1989,1842,apply
1990,495,view
1991,1491,apply
1992,2960,apply
1993,1827,view
1994,2039,apply
1995,773,apply
1996,893,apply
1997,100,view
1998,700,view
1999,3029,view
2000,1493,view
2001,834,view
2002,1833,view
2003,201,apply
2004,833,apply
2005,829,view
2006,2704,apply
2007,2424,apply
2008,1608,view
2009,2497,apply
2010,473,apply
2011,1029,apply
2012,764,view
2013,734,apply
2014,3808,view
2015,1071,apply
2016,3673,view
2017,128,view
2018,2975,view
2019,1363,view
2020,898,apply
2021,1723,view
2022,773,view
2023,2954,view
2024,2085,view
2025,365,view
2026,2846,view
2027,2988,view
2028,1835,view
2029,978,view
2030,614,view
2031,50,view
2032,1243,view
2033,2147,apply
2034,4954,view
2035,32,view
2036,5249,apply
2037,5674,apply
2038,3347,apply
2039,668,apply
2040,1460,view
2041,5243,apply
2042,816,apply
2043,478,apply
2044,3011,apply
2045,1279,view
2046,2606,view
2047,107,view
2048,2724,view
2049,2671,apply
2050,1189,apply
2051,1111,apply
2052,3285,view
2053,2716,view
2054,602,view
2055,1449,apply
2056,164,view
2057,2605,view
2058,1466,view
2059,2063,view
2060,1877,view
2061,1157,view
2062,365,view
2063,381,view
2064,467,view
2065,700,view
2066,2457,view
2067,4557,apply
2068,1035,view
2069,2607,view
2070,1003,apply
2071,471,view
2072,214,view
2073,3027,view
2074,707,apply
2075,3028,view
2076,1231,view
2077,1501,apply
2078,606,view
2079,2993,view
2080,381,view
2081,45,apply
2082,3033,apply
2083,776,view
2084,3056,apply
2085,913,apply
2086,899,apply
2087,569,view
2088,4675,view
2089,4684,apply
2090,313,apply
2091,1242,apply
2092,911,view
2093,1230,view
2094,1029,view
2095,495,view
2096,1627,apply
2097,10,apply
2098,1030,apply
2099,220,apply
2100,2708,view
2101,2747,apply
2102,899,apply
2103,3105,view
2104,2167,view
2105,890,view
2106,339,view
2107,4288,view
2108,2545,view
2109,3949,view
2110,1520,view
2111,3562,view
2112,3950,apply
2113,445,apply
2114,1166,apply
2115,381,apply
2116,1488,view
2117,5523,apply
2118,1674,apply
2119,4739,view
2120,1617,apply
2121,518,view
2122,909,view
2123,562,view
2124,1491,view
2125,2314,apply
2126,2061,apply
2127,1466,apply
2128,2756,apply
2129,1886,apply
2130,557,apply
2131,1715,apply
2132,1521,view
2133,41,view
2134,566,view
2135,977,apply
2136,473,view
2137,830,view
2138,131,apply
2139,683,view
2140,783,view
2141,1068,view
2142,774,view
2143,409,view
2144,155,apply
2145,1795,view
2146,311,view
2147,3135,apply
2148,1608,apply
2149,1622,apply
2150,111,view
2151,400,view
2152,495,view
2153,1811,view
2154,1882,view
2155,528,view
2156,912,view
2157,1064,view
2158,41,view
2159,655,view
2160,1221,view
2161,1947,apply
2162,455,apply
2163,1162,apply
2164,325,view
2165,7515,view
2166,6189,view
2167,1877,view
2168,673,apply
2169,281,apply
2170,1902,apply
2171,1616,view
2172,692,view
2173,912,view
2174,2850,view
2175,3079,apply
2176,2852,apply
2177,723,apply
2178,1951,view
2179,3427,view
2180,1754,view
2181,3044,view
2182,775,view
2183,605,view
2184,2885,view
2185,5238,apply
2186,1620,apply
2187,239,view
2188,2692,view
2189,138,apply
2190,184,view
2191,2557,apply
2192,65,apply
2193,2489,view
2194,105,apply
2195,1058,apply
2196,112,view
2197,53,view
2198,3147,apply
2199,631,apply
2200,912,view
2201,3052,view
2202,207,view
2203,5434,view
2204,5092,apply
2205,3899,apply
2206,223,view
2207,5555,view
2208,2771,apply
2209,3945,view
2210,1806,view
2211,18,view
2212,1263,view
2213,2967,apply
2214,3792,apply
2215,1664,apply
2216,1618,apply
2217,938,apply
2218,551,view
2219,571,apply
2220,587,apply
2221,1114,view
2222,4593,apply
2223,1493,apply
2224,43,apply
2225,2886,view
2226,2509,view
2227,3119,apply
2228,1640,apply
2229,457,apply
2230,1950,view
2231,814,apply
2232,256,apply
2233,114,apply
2234,1051,view
2235,2462,apply
2236,466,view
2237,4000,apply
2238,1294,apply
2239,2406,apply
2240,1613,apply
2241,195,apply
2242,1219,view
2243,67,view
2244,1552,apply
2245,817,apply
2246,756,view
2247,5406,view
2248,3127,view
2249,3026,view
2250,85,view
2251,3130,view
2252,4162,apply
2253,118,apply
2254,1903,view
2255,763,view
2256,998,view
2257,1776,view
2258,691,view
2259,4334,view
2260,1102,apply
2261,171,apply
2262,794,apply
2263,88,apply
2264,52,apply
2265,2310,view
2266,781,apply
2267,2591,view
2268,3140,view
2269,2356,view
2270,1060,apply
2271,2407,apply
2272,548,view
2273,718,view
2274,3697,view
2275,48,apply
2276,1320,view
2277,67,view
2278,2762,view
2279,278,view
2280,1184,view
2281,216,view
2282,214,view
2283,4787,view
2284,2937,view
2285,461,apply
2286,1522,apply
2287,6709,apply
2288,6707,apply
2289,2578,apply
2290,4091,apply
2291,2889,view
2292,1746,view
2293,4562,view
2294,2598,view
2295,345,view
2296,3188,view
2297,4162,view
2298,6080,view
2299,1116,view
2300,403,apply
2301,3158,view
2302,467,view
2303,972,view
2304,395,view
2305,392,apply
2306,92,view
2307,708,apply
2308,2599,apply
2309,2914,apply
2310,1116,apply
2311,1291,apply
2312,1126,view
2313,1522,apply
2314,1211,apply
2315,1455,view
2316,2662,view
2317,1346,view
2318,2133,apply
2319,832,apply
2320,734,view
2321,4578,view
2322,2582,view
2323,1139,view
2324,8,view
2325,548,view
2326,155,view
2327,597,view
2328,1754,view
2329,1484,view
2330,1836,view
2331,973,view
2332,381,view
2333,2695,view
2334,2682,view
2335,279,view
2336,3162,view
2337,196,view
2338,2037,apply
2339,322,apply
2340,262,view
2341,2896,view
2342,1049,view
2343,2148,view
2344,1071,view
2345,1641,view
2346,4697,apply
2347,1516,apply
2348,1484,view
2349,4161,view
2350,2532,view
2351,3169,apply
2352,2803,apply
2353,259,view
2354,3175,view
2355,859,view
2356,56,view
2357,181,view
2358,3972,apply
2359,4594,apply
2360,849,view
2361,162,apply
2362,1395,apply
2363,3180,view
2364,1574,view
2365,343,view
2366,3184,view
2367,4595,apply
2368,1229,view
2369,2928,view
2370,515,view
2371,310,apply
2372,5852,apply
2373,4586,apply
2374,64,view
2375,1145,view
2376,561,view
2377,840,apply
2378,940,apply
2379,161,view
2380,1455,view
2381,1889,view
2382,6869,view
2383,5548,view
2384,1926,view
2385,665,view
2386,2235,view
2387,2642,view
2388,1485,view
2389,2366,view
2390,3125,view
2391,3217,view
2392,716,view
2393,2045,view
2394,131,apply
2395,693,view
2396,2430,view
2397,1618,view
2398,1655,apply
2399,1648,apply
2400,566,view
2401,3033,view
2402,846,view
2403,3240,apply
2404,739,view
2405,763,view
2406,39,view
2407,50,view
2408,268,view
2409,3228,view
2410,159,apply
2411,112,apply
2412,702,apply
2413,639,apply
2414,141,view
2415,1461,view
2416,1936,view
2417,5224,apply
2418,2965,apply
2419,5874,apply
2420,3255,view
2421,2170,apply
2422,111,apply
2423,53,view
2424,1585,apply
2425,2497,view
2426,671,view
2427,541,apply
2428,4313,apply
2429,3134,apply
2430,2783,apply
2431,982,apply
2432,285,view
2433,381,apply
2434,2104,view
2435,3006,view
2436,744,view
2437,1377,apply
2438,3528,view
2439,3244,view
2440,2494,apply
2441,3762,view
2442,3256,view
2443,1885,apply
2444,315,apply
2445,1624,apply
2446,1571,apply
2447,1609,apply
2448,5029,view
2449,2965,view
2450,3100,view
2451,5224,apply
2452,3917,apply
2453,2170,apply
2454,538,apply
2455,3259,view
2456,2067,view
2457,5528,view
2458,664,view
2459,3511,view
2460,3164,apply
2461,746,view
2462,4087,view
2463,3232,view
2464,3815,view
2465,945,view
2466,459,apply
2467,570,apply
2468,1602,view
2469,1616,apply
2470,3164,view
2471,4096,apply
2472,1609,apply
2473,1673,view
2474,1625,view
2475,63,view
2476,139,apply
2477,491,view
2478,439,view
2479,1616,view
2480,373,view
2481,2998,apply
2482,3254,apply
2483,2138,view
2484,1474,view
2485,695,view
2486,509,apply
2487,829,view
2488,4919,view
2489,2046,view
2490,4687,view
2491,1495,view
2492,1460,view
2493,594,view
2494,295,view
2495,727,view
2496,712,view
2497,85,view
2498,701,view
2499,40,view
2500,223,view
2501,1613,view
2502,598,apply
2503,3262,view
2504,3346,view
2505,123,view
2506,814,view
2507,4166,view
2508,1156,view
2509,394,view
2510,619,view
2511,4923,apply
2512,1632,apply
2513,3420,view
2514,1804,view
2515,34,apply
2516,291,apply
2517,1948,view
2518,2645,view
2519,2890,view
2520,3930,view
2521,3113,view
2522,1612,view
2523,3294,view
2524,2,apply
2525,1334,apply
2526,1471,apply
2527,1759,apply
2528,1473,apply
2529,2114,view
2530,1974,view
2531,287,apply
2532,758,view
2533,89,view
2534,740,view
2535,1640,view
2536,1335,view
2537,1263,view
2538,1964,apply
2539,3431,apply
2540,814,view
2541,3033,view
2542,2605,apply
2543,2940,view
2544,1791,view
2545,56,apply
2546,1209,apply
2547,768,view
2548,1264,apply
2549,1066,view
2550,308,view
2551,1608,view
2552,313,apply
2553,1642,apply
2554,1631,apply
2555,457,view
2556,5311,apply
2557,4124,apply
2558,1682,apply
2559,1666,apply
2560,1963,apply
2561,2589,apply
2562,1440,apply
2563,1245,apply
2564,2582,apply
2565,395,view
2566,528,view
2567,5415,apply
2568,1969,apply
2569,3250,apply
2570,1712,apply
2571,1586,view
2572,1237,apply
2573,1205,apply
2574,2140,view
2575,697,view
2576,284,apply
2577,3158,apply
2578,1134,view
2579,1439,view
2580,1064,view
2581,2542,view
2582,1363,apply
2583,702,apply
2584,48,apply
2585,2482,view
2586,2481,view
2587,466,view
2588,696,apply
2589,763,view
2590,888,apply
2591,247,view
2592,236,view
2593,1806,view
2594,3104,apply
2595,2083,apply
2596,852,view
2597,141,apply
2598,1609,apply
2599,2927,view
2600,812,view
2601,2347,apply
2602,4414,view
2603,1411,view
2604,3048,apply
2605,2530,apply
2606,3992,view
2607,1035,view
2608,2605,view
2609,166,view
2610,256,view
2611,1769,view
2612,1146,view
2613,2371,view
2614,1945,view
2615,2189,apply
2616,2646,apply
2617,1257,apply
2618,690,apply
2619,5204,apply
2620,27,apply
2621,440,apply
2622,440,view
2623,3355,view
2624,853,apply
2625,77,apply
2626,2757,apply
2627,533,view
2628,842,view
2629,256,apply
2630,260,view
2631,61,view
2632,332,apply
2633,2345,view
2634,4516,apply
2635,54,view
2636,700,apply
2637,621,apply
2638,1733,view
2639,291,view
2640,1335,view
2641,49,view
2642,1944,apply
2643,1497,apply
2644,2055,apply
2645,5518,apply
2646,88,apply
2647,1498,apply
2648,1288,apply
2649,1111,apply
2650,971,apply
2651,841,view
2652,1786,view
2653,3379,apply
2654,2988,apply
2655,3198,apply
2656,214,apply
2657,1843,apply
2658,4307,view
2659,1520,view
2660,122,view
2661,4507,apply
2662,5890,apply
2663,2985,apply
2664,131,apply
2665,272,apply
2666,4586,apply
2667,1261,view
2668,1843,apply
2669,74,view
2670,54,apply
2671,6393,view
2672,899,view
2673,3385,view
2674,3390,apply
2675,1258,apply
2676,2871,view
2677,1476,view
2678,2991,view
2679,4232,apply
2680,840,view
2681,699,view
2682,340,view
2683,268,view
2684,60,view
2685,538,view
2686,2238,apply
2687,2065,view
2688,292,view
2689,5907,view
2690,247,view
2691,381,view
2692,3409,view
2693,258,apply
2694,254,view
2695,63,apply
2696,365,apply
2697,1774,view
2698,268,view
2699,2569,view
2700,893,view
2701,840,view
2702,3012,view
2703,326,view
2704,904,apply
2705,1101,apply
2706,2069,apply
2707,345,view
2708,2299,apply
2709,860,apply
2710,853,apply
2711,3405,apply
2712,2934,apply
2713,2930,view
2714,97,apply
2715,382,apply
2716,103,view
2717,4568,apply
2718,2659,view
2719,2457,apply
2720,2514,view
2721,2489,view
2722,55,apply
2723,5439,view
2724,1071,view
2725,132,view
2726,178,apply
2727,64,apply
2728,1671,view
2729,1666,view
2730,2683,view
2731,323,view
2732,1440,view
2733,41,view
2734,1504,view
2735,2251,apply
2736,2530,apply
2737,172,view
2738,727,apply
2739,700,view
2740,287,apply
2741,222,view
2742,2109,apply
2743,2727,apply
2744,1735,view
2745,5077,apply
2746,2259,view
2747,2354,apply
2748,1546,apply
2749,242,apply
2750,5739,apply
2751,2497,apply
2752,2338,apply
2753,2921,view
2754,3114,view
2755,220,view
2756,1620,view
2757,2255,view
2758,157,view
2759,420,view
2760,1715,view
2761,556,view
2762,553,view
2763,1166,apply
2764,139,apply
2765,2255,view
2766,3427,view
2767,712,view
2768,699,view
2769,1441,apply
2770,518,apply
2771,679,apply
2772,54,view
2773,293,apply
2774,860,view
2775,993,view
2776,3045,view
2777,4760,apply
2778,2684,apply
2779,1602,apply
2780,1186,apply
2781,1066,apply
2782,3990,apply
2783,1707,apply
2784,460,apply
2785,3033,apply
2786,2166,apply
2787,846,apply
2788,794,view
2789,242,view
2790,66,view
2791,517,apply
2792,790,apply
2793,1631,view
2794,2212,view
2795,322,view
2796,1107,apply
2797,717,apply
2798,3220,view
2799,1008,view
2800,1385,view
2801,4294,view
2802,159,view
2803,747,view
2804,1195,view
2805,600,view
2806,88,apply
2807,141,view
2808,118,apply
2809,5750,apply
2810,991,view
2811,3429,apply
2812,3430,view
2813,132,apply
2814,848,apply
2815,244,apply
2816,701,apply
2817,830,view
2818,3,view
2819,2550,apply
2820,923,apply
2821,2055,apply
2822,77,apply
2823,2416,view
2824,1186,apply
2825,2702,apply
2826,2055,view
2827,1273,view
2828,1683,apply
2829,771,apply
2830,1855,apply
2831,2886,view
2832,911,view
2833,459,apply
2834,493,apply
2835,1223,view
2836,573,view
2837,561,view
2838,808,apply
2839,3445,view
2840,1737,view
2841,2445,view
2842,164,view
2843,1017,view
2844,2325,view
2845,111,apply
2846,507,apply
2847,2386,view
2848,1029,apply
2849,3135,apply
2850,1640,apply
2851,1630,apply
2852,2565,apply
2853,3454,apply
2854,338,view
2855,327,view
2856,3347,apply
2857,1964,apply
2858,1137,apply
2859,1549,view
2860,3472,view
2861,3479,apply
2862,1499,apply
2863,3476,apply
2864,1915,apply
2865,623,apply
2866,3211,apply
2867,3463,apply
2868,1954,view
2869,1203,view
2870,5260,view
2871,1102,apply
2872,797,view
2873,158,apply
2874,1482,view
2875,102,view
2876,3110,view
2877,1622,apply
2878,1970,view
2879,1545,view
2880,787,view
2881,820,apply
2882,1910,apply
2883,982,apply
2884,502,view
2885,174,view
2886,896,view
2887,547,view
2888,517,apply
2889,2853,view
2890,778,apply
2891,758,apply
2892,39,apply
2893,1456,view
2894,1282,view
2895,1675,view
2896,2758,view
2897,311,apply
2898,1642,apply
2899,2501,apply
2900,4547,apply
2901,4535,view
2902,2359,view
2903,2426,view
2904,1405,apply
2905,32,view
2906,2100,apply
2907,870,apply
2908,237,apply
2909,2969,apply
2910,1113,view
2911,103,view
2912,2345,view
2913,1449,view
2914,541,view
2915,1954,view
2916,3190,apply
2917,1293,apply
2918,66,apply
2919,2164,apply
2920,288,view
2921,3332,view
2922,848,view
2923,48,view
2924,498,view
2925,1109,apply
2926,1877,apply
2927,1210,apply
2928,3500,view
2929,2824,apply
2930,1880,apply
2931,846,apply
2932,53,apply
2933,3588,view
2934,2237,view
2935,3513,view
2936,2582,view
2937,865,apply
2938,4697,view
2939,1477,view
2940,192,apply
2941,3473,view
2942,2086,view
2943,1277,view
2944,3691,apply
2945,872,apply
2946,171,apply
2947,991,apply
2948,1020,apply
2949,3525,view
2950,145,apply
2951,1409,apply
2952,2222,view
2953,2859,view
2954,4673,apply
2955,2149,apply
2956,340,apply
2957,1373,apply
2958,2820,apply
2959,3237,view
2960,330,view
2961,360,apply
2962,2848,view
2963,2702,view
2964,687,apply
2965,3526,view
2966,2085,view
2967,8,view
2968,259,view
2969,262,apply
2970,247,apply
2971,758,apply
2972,4795,apply
2973,1800,apply
2974,1803,view
2975,2597,view
2976,43,view
2977,5255,view
2978,177,view
2979,5857,view
2980,4628,apply
2981,1529,view
2982,95,view
2983,768,view
2984,128,apply
2985,5059,view
2986,2914,view
2987,1375,view
2988,1886,apply
2989,32,apply
2990,86,view
2991,3534,view
2992,1098,view
2993,914,view
2994,1341,view
2995,2437,view
2996,909,view
2997,3315,view
2998,1071,view
2999,3351,view
3000,155,apply
3001,378,apply
3002,112,apply
3003,1583,apply
3004,72,apply
3005,390,apply
3006,2537,view
3007,406,view
3008,3537,view
3009,2116,view
3010,699,apply
3011,3170,view
3012,352,view
3013,3387,view
3014,3079,apply
3015,331,apply
3016,2820,apply
3017,727,apply
3018,1708,view
3019,494,view
3020,190,view
3021,1340,view
3022,655,view
3023,1435,view
3024,4912,apply
3025,155,apply
3026,65,apply
3027,1868,apply
3028,166,apply
3029,2287,view
3030,912,view
3031,3475,view
3032,1296,view
3033,1073,view
3034,817,view
3035,592,view
3036,84,view
3037,849,apply
3038,1848,apply
3039,4660,apply
3040,3879,view
3041,649,view
3042,3368,apply
3043,1455,view
3044,2314,view
3045,2359,apply
3046,48,apply
3047,1609,apply
3048,609,apply
3049,2861,view
3050,517,view
3051,599,apply
3052,1278,apply
3053,5514,apply
3054,2610,apply
3055,3599,apply
3056,526,view
3057,973,view
3058,2610,apply
3059,2933,view
3060,1621,view
3061,1252,apply
3062,599,apply
3063,2687,apply
3064,677,apply
3065,319,view
3066,1719,view
3067,3060,view
3068,590,apply
3069,2619,apply
3070,1709,view
3071,419,apply
3072,814,view
3073,1200,view
3074,2672,view
3075,1460,view
3076,3557,view
3077,1101,view
3078,219,apply
3079,2531,apply
3080,4697,view
3081,3154,view
3082,3109,view
3083,1530,view
3084,859,view
3085,88,view
3086,1764,apply
3087,1015,apply
3088,3608,view
3089,3609,apply
3090,3333,apply
3091,612,view
