session_id,job_ids,actions
212,"[644, 6136, 4582, 244, 88, 4681, 4686, 247, 223, 1770]","['apply', 'apply', 'apply', 'view', 'view', 'apply', 'view', 'apply', 'apply', 'view']"
213,"[236, 4993, 803, 251]","['view', 'view', 'apply', 'view']"
214,"[249, 621, 758, 707, 739, 600, 614]","['view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
215,"[411, 464, 462, 463, 461]","['view', 'view', 'view', 'view', 'apply']"
216,"[4845, 5674, 1120, 2672, 144, 373, 5524, 868, 214, 1115, 1111, 95, 908]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
217,"[41, 371, 153, 1692, 1932, 1539, 912, 1247, 2482, 1237, 1170, 1608, 3949, 1161]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view']"
218,"[1840, 1018, 594, 548, 109]","['view', 'apply', 'apply', 'view', 'view']"
219,"[680, 1719, 1944, 1888, 3135]","['view', 'view', 'view', 'view', 'view']"
220,"[2617, 1718, 2756]","['view', 'view', 'view']"
221,"[2508, 2616, 2527, 3134, 3133, 2196, 2739, 1046]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
222,"[307, 993, 2503, 1634]","['view', 'view', 'view', 'view']"
223,"[3132, 3129, 550, 1619, 808, 3128, 388, 111, 591, 2391, 2377, 2386, 322, 3064, 459]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
224,"[2277, 319, 2754, 677, 1675, 1676, 438, 3136]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
225,"[1670, 316, 2758, 2750, 1661]","['apply', 'apply', 'apply', 'apply', 'apply']"
226,"[1667, 1659, 1912, 2749, 314, 1658, 1711]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
227,"[1453, 313, 1653, 1649, 1652, 312]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
228,"[311, 1640, 2840]","['apply', 'apply', 'apply']"
229,"[2738, 2826, 567]","['apply', 'apply', 'apply']"
230,"[1760, 568, 304, 302, 424, 1635, 42, 561, 1455, 3131, 1703, 1630]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
231,"[1598, 225, 1230, 1627, 1035, 1242, 1491, 1505, 1626, 507]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
232,"[412, 465, 1617, 441, 457]","['apply', 'apply', 'apply', 'apply', 'view']"
233,"[4958, 2965, 960, 541, 1606]","['view', 'view', 'view', 'view', 'view']"
234,"[1438, 345, 2059, 99, 1998, 5224, 5627, 5180]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
235,"[5503, 5058, 5120, 4353, 2329, 5029, 2320, 2258, 3424, 1763, 3272, 961, 1425, 45, 867]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
236,"[181, 3176, 863, 1895, 2633, 2636, 163]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
237,"[5586, 4130, 3407, 2131, 769, 2674, 4890, 3007]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
238,"[447, 2923, 854, 853, 1739, 2515, 715, 3382, 3889, 1780, 852, 1015]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
239,"[336, 3102, 259, 3101, 2626, 1954, 3100, 1058, 3099, 3296, 3295, 51, 3190, 4678]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply', 'apply', 'view', 'apply']"
240,"[4986, 898, 107, 865, 509, 263, 57]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
241,"[77, 5039, 896, 132, 141, 128, 518, 129, 502]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
242,"[46, 427, 101]","['view', 'view', 'view']"
243,"[4109, 1048, 950, 805, 698]","['apply', 'apply', 'view', 'apply', 'apply']"
244,"[1952, 166, 1184, 2861, 1304, 2805, 214, 125]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
245,"[2093, 276, 116, 29, 103, 88, 258]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
246,"[80, 336, 701, 58, 1412, 2499, 990, 1059, 24, 2635, 252, 68]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
247,"[1408, 644, 1910, 247]","['view', 'view', 'view', 'view']"
248,"[246, 820, 965, 262, 293, 497, 263, 251, 245, 1758, 241, 244]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
249,"[850, 162, 462, 707, 39, 807, 810, 778]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply']"
250,"[5437, 4628, 4311, 4360, 4198]","['view', 'view', 'view', 'view', 'view']"
251,"[4199, 4197, 4195, 4196, 5217, 3629, 2321, 1558, 1556]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
252,"[319, 320, 2917, 1555, 446, 2115, 2116, 1552, 1189, 2460, 1994, 295, 1966]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
253,"[5499, 1882, 5367, 3714, 3453, 527, 728, 5369, 3156, 2995]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
254,"[4399, 2512, 2102, 1785, 115, 269, 5352, 2045, 3210, 268, 2469, 5754, 1222, 4752, 207]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
255,"[1544, 5434, 1542, 206, 3651, 67, 3161, 3726, 2762]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
256,"[3209, 1539, 1706, 4826]","['view', 'view', 'view', 'view']"
257,"[5654, 4889, 5356, 4509, 4501, 4216]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
258,"[1970, 2111, 293, 2916, 2520, 2519, 3085, 2915]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
259,"[4454, 604, 893, 2480]","['apply', 'apply', 'apply', 'apply']"
260,"[246, 1537, 434, 859, 32, 623, 2834, 237, 255, 3727, 5047]","['apply', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'view', 'view', 'view']"
261,"[966, 2269, 1681, 130, 2262, 1642, 1774, 1474, 108, 1631]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
262,"[644, 846, 320, 2264, 278, 2148]","['view', 'view', 'apply', 'apply', 'apply', 'apply']"
263,"[1764, 2259, 692, 927, 764, 2255, 1610]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
264,"[994, 107, 509, 267, 1891, 1632, 42, 2237, 686]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
265,"[239, 929, 982, 1263, 457, 1594, 2257, 469, 205, 1275, 1261, 74, 71]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view']"
266,"[89, 193, 208, 636, 1620]","['apply', 'view', 'view', 'view', 'view']"
267,"[526, 523, 522, 520, 516, 514, 477, 510, 511, 507, 524]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
268,"[5093, 4845, 4367, 379, 869, 734, 293, 4033, 666, 2927]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
269,"[546, 544, 545, 543, 542, 406, 436, 540]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
270,"[539, 538, 536, 431, 541]","['view', 'view', 'view', 'view', 'apply']"
271,"[5407, 674, 3502, 749, 1136]","['view', 'view', 'view', 'view', 'view']"
272,"[2041, 304, 422, 4583, 1290]","['view', 'view', 'view', 'view', 'view']"
273,"[1028, 4664, 3110, 664, 1298, 1115, 822, 1073, 4206, 4573]","['view', 'view', 'view', 'apply', 'apply', 'view', 'apply', 'apply', 'view', 'view']"
274,"[2975, 3402, 825, 1035]","['view', 'view', 'view', 'apply']"
275,"[322, 570, 561, 225, 552, 550, 549, 459, 591, 587]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
276,"[590, 588, 581, 585, 582, 580, 576, 577, 573, 574, 420]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
277,"[571, 569, 567, 568]","['apply', 'apply', 'apply', 'apply']"
278,"[564, 562, 439]","['apply', 'apply', 'apply']"
279,"[559, 560, 557, 556, 558, 554, 553, 555]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
280,"[1443, 896, 1442, 1441]","['view', 'view', 'view', 'view']"
281,"[163, 724, 1439]","['view', 'view', 'view']"
282,"[718, 270, 699, 1433, 691, 1432, 444, 156, 1437, 1435, 1438, 336, 1434, 89, 882]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view']"
283,"[545, 746, 745, 748, 750, 747, 744, 11, 597]","['view', 'view', 'view', 'apply', 'apply', 'view', 'apply', 'apply', 'view']"
284,"[233, 2118, 2108, 539, 358, 346, 2880, 2054, 343]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
285,"[1373, 1574, 1284, 1257, 1258, 1233]","['view', 'apply', 'apply', 'view', 'view', 'apply']"
286,"[1213, 814, 773]","['view', 'view', 'view']"
287,"[779, 774, 12, 765, 759, 751, 737, 717, 687]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
288,"[685, 680, 9, 684, 654, 647, 642, 637, 633, 629]","['view', 'view', 'apply', 'view', 'apply', 'view', 'apply', 'apply', 'apply', 'apply']"
289,"[624, 578, 617, 616, 607]","['apply', 'apply', 'apply', 'apply', 'apply']"
290,"[2275, 2319, 627]","['view', 'view', 'view']"
291,"[296, 2017, 2012, 1938]","['view', 'view', 'view', 'view']"
292,"[1387, 628, 626, 2305, 2303, 1105]","['view', 'view', 'view', 'view', 'view', 'view']"
293,"[2301, 1702, 2323, 711]","['view', 'apply', 'apply', 'apply']"
294,"[4358, 4606, 300, 1668, 1955, 314, 401, 2933, 2858, 2664]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
295,"[3545, 1718, 1355, 3535, 1976, 2654, 550, 490, 2013, 1563, 2975, 3284, 1017]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
296,"[486, 266, 969, 630]","['view', 'view', 'view', 'view']"
297,"[3738, 940, 603, 939, 937, 942, 648, 643, 1235, 941, 608]","['view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply']"
298,"[1327, 1009, 1309, 1307, 670, 1305]","['view', 'view', 'view', 'view', 'view', 'view']"
299,"[1304, 909, 1299, 974, 1295, 1296, 1291, 661, 74, 989, 1289, 1287, 1332]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
300,"[1330, 1331, 869, 1012, 1329, 1328, 1325]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
301,"[1326, 1321, 1010, 1318, 1314, 1312, 1315, 1310, 1308, 1306, 1220, 1303, 1116, 1301]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
302,"[1302, 664, 1297, 663, 1298, 1292, 1294]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
303,"[748, 1288, 1286, 1073, 619, 457, 1035, 1030, 1029, 1024, 179, 952, 394]","['apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply']"
304,"[1, 1156, 1285]","['apply', 'view', 'view']"
305,"[1000, 818, 835, 825, 817, 822, 1323, 611, 1290]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view']"
306,"[4318, 1330, 3588, 1981, 1308, 1306, 2432, 2809, 1220, 1305, 3457, 5508, 3458, 3635, 3502]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
307,"[749, 422, 3717, 6283]","['view', 'view', 'view', 'view']"
308,"[6208, 6167, 1318, 5363, 6010, 6044, 664, 3402]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
309,"[2044, 1073, 4664, 1285, 825, 3946, 352, 3011, 3011, 1332]","['view', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
310,"[505, 1363, 293, 963, 1133, 471, 4567, 242, 621, 291]","['apply', 'apply', 'apply', 'view', 'view', 'apply', 'view', 'view', 'apply', 'view']"
311,"[1769, 427, 681, 595, 474, 193]","['view', 'view', 'view', 'view', 'view', 'view']"
312,"[251, 252, 244, 1620, 1625]","['view', 'view', 'apply', 'apply', 'view']"
313,"[465, 1623, 291, 1394, 538, 1631, 1727, 441, 1617, 3657, 111, 4557, 205]","['apply', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'view', 'view', 'view', 'apply']"
314,"[742, 740, 187, 298, 738, 736, 172, 163, 728, 155, 724, 137]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
315,"[720, 718, 719, 716, 714, 715, 110, 107]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
316,"[267, 711, 709, 710, 708, 706, 105]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
317,"[705, 91, 702, 498, 57, 336, 701]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
318,"[699, 700, 697, 696, 694, 384, 63]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
319,"[691, 690, 741, 201]","['view', 'view', 'apply', 'apply']"
320,"[734, 733, 50, 731, 159, 730, 150, 727, 726, 444, 722]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
321,"[518, 89, 712, 335]","['apply', 'apply', 'apply', 'apply']"
322,"[695, 471, 226, 666, 646, 460]","['apply', 'view', 'view', 'view', 'view', 'view']"
323,"[310, 701, 700, 1809, 50, 833, 731]","['apply', 'view', 'view', 'view', 'view', 'view', 'view']"
324,"[848, 201, 727, 714, 733, 990, 831, 893, 820, 434, 132, 223, 644]","['view', 'apply', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'apply', 'apply', 'apply', 'view']"
325,"[898, 298, 887, 885, 166, 165, 880, 155, 147, 284, 518, 870, 214, 865]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
326,"[85, 856, 700, 26, 695, 68]","['view', 'view', 'view', 'view', 'view', 'view']"
327,"[54, 644, 845]","['view', 'view', 'view']"
328,"[841, 840, 839, 836, 837, 740, 900, 310]","['view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
329,"[896, 897, 278, 895, 187, 891, 183, 892, 888, 890]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
330,"[201, 734, 886, 733, 731, 50, 531, 883, 730]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
331,"[881, 878, 159, 877, 727, 154, 521, 142, 138, 875, 873]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
332,"[874, 129, 871, 868, 688, 716, 277, 714, 861]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
333,"[864, 859, 29, 95, 498, 702, 701, 851, 58, 597, 849]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
334,"[697, 846, 848, 842, 834, 832, 831, 833, 418, 829, 830]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
335,"[474, 193, 838, 411, 48]","['view', 'apply', 'view', 'apply', 'view']"
336,"[866, 867, 862, 863, 860, 541, 857]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
337,"[858, 855, 853]","['view', 'view', 'view']"
338,"[2382, 964, 5347, 4317, 4150, 2657, 3114, 711, 700, 1501, 5388, 5389, 4744, 1308, 3402]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'view']"
339,"[1843, 817, 1244, 831, 40, 11]","['apply', 'apply', 'view', 'view', 'view', 'view']"
340,"[72, 4816, 4915, 4550, 4559, 4556, 4579, 322, 1624, 10, 2726, 4702, 988, 1276, 4765]","['apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'apply', 'view', 'apply', 'view']"
341,"[1626, 507, 1620, 1631, 302, 451, 441, 4900, 465, 2047, 1585, 457, 927, 314]","['apply', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'apply', 'view', 'view', 'view', 'apply', 'view']"
342,"[713, 412, 692]","['view', 'view', 'view']"
343,"[3246, 3377, 5389, 5390, 5360, 5630, 5174, 5137, 4973, 4979]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
344,"[4920, 4795, 4840, 5067, 4845, 4609, 4902, 680, 4385, 4367, 4241, 4165]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
345,"[4027, 4028, 3948, 4024, 4242, 3949, 4023]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
346,"[3818, 379, 788, 2339, 869, 4767, 5674, 3376, 1200, 2670, 1782, 1700]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
347,"[1129, 526, 5253, 2144, 3616, 766, 1127, 1764, 523, 2952]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
348,"[5365, 1189, 1125, 683, 1499, 1972, 918, 2525, 2818, 656]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
349,"[2707, 3360, 2417, 519, 2104, 2911, 3287, 4331, 3182, 3658, 2804, 1109, 859, 2482]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
350,"[2531, 1460, 371, 376, 4921, 186, 2243]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
351,"[2160, 1126, 1428, 1589]","['apply', 'apply', 'apply', 'apply']"
352,"[1247, 373, 1176, 455, 1170]","['apply', 'apply', 'apply', 'apply', 'apply']"
353,"[2892, 2563, 707]","['view', 'apply', 'apply']"
354,"[2494, 4517, 4822, 4593, 4346, 3925, 1391, 4084, 2051, 3097, 1811, 1881, 1716, 3894]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
355,"[4820, 2869, 1386, 541, 3226, 2948, 60, 27, 94]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
356,"[92, 422, 701, 3201]","['view', 'view', 'view', 'view']"
357,"[1968, 1965, 1699, 1457, 4818]","['view', 'view', 'view', 'view', 'view']"
358,"[4117, 4594, 2474, 792]","['view', 'view', 'view', 'view']"
359,"[3958, 907, 1533, 2462, 1771, 565, 40, 326, 369, 3316, 3650, 2366, 4628, 4795]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
360,"[4295, 1072, 4357, 2315, 3533, 2180, 2172]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
361,"[4821, 1389, 1807, 828, 1388, 3941, 1382, 4819, 124, 1380, 1800, 1377, 721, 1376, 3592]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
362,"[1372, 1375, 777, 1868, 1366, 926, 4245, 3035, 1833, 2793, 925, 3762, 3764, 757, 1396]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view']"
363,"[635, 1365, 3154, 934, 1840, 3887]","['view', 'view', 'view', 'view', 'view', 'view']"
364,"[4954, 2144, 3735, 144, 868, 956, 718, 125, 276, 116, 2890]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
365,"[1416, 2515, 1113, 29]","['view', 'view', 'view', 'view']"
366,"[1170, 516, 497, 2235, 498, 1059]","['view', 'view', 'view', 'view', 'view', 'view']"
367,"[977, 935, 2113, 4884, 419, 382, 1412, 3879, 621, 191, 427, 193, 47, 448]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
368,"[5488, 5346, 3594]","['view', 'view', 'view']"
369,"[4880, 4883, 305]","['view', 'view', 'view']"
370,"[306, 300, 729, 2939, 1194, 798, 1193, 1577, 3127, 656, 289, 3093]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
371,"[4710, 4879, 2808, 283, 214, 1368, 230, 95, 258, 1165, 655]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
372,"[24, 2473, 1537, 1003, 742, 1482, 4698, 221, 4027, 4682, 2813, 1363]","['view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
373,"[37, 166, 1190, 286, 285, 144, 1304, 2861, 279, 2858, 2805, 1234, 505, 3930, 1545]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
374,"[260, 4614, 332, 464, 241, 21, 1522, 2563, 2697, 4574, 1034, 2666]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply', 'apply']"
375,"[2624, 1019, 471, 231, 5, 595, 681, 802, 781]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view']"
376,"[778, 758, 763, 621]","['view', 'view', 'view', 'view']"
377,"[800, 799, 798, 796, 127, 795, 617, 793, 794, 797]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
